src_ip,dst_ip,src_port,dst_port,protocol,protocol_name,packet_count,total_bytes,flow_duration,packet_rate,byte_rate,avg_pkt_size,std_pkt_size,min_pkt_size,max_pkt_size,avg_iat,std_iat,burstiness,entropy,is_outbound,suspicious_port,start_time,end_time,label,attack_type,heuristic_score,heuristic_label,triggered_rules,rf_label,rf_confidence,if_anomaly,if_anomaly_score,ml_label
192.168.194.212,231.30.72.16,49229,5432,6,TCP,261,8271,5.423318337656331,48.1255172110716,1525.0810454129241,31.689655172413794,55.16972458262802,40.0,1500.0,0.020778997462284794,1.070261407798765,1.3820428010301933,6.275559357038782,1,0,1705674481.1354933,1703972336.283724,benign,benign,0,Benign,none,benign,1.0,0,-0.442402,Benign
192.168.194.198,104.71.36.87,60122,53,17,UDP,10,4389,26.977678934729436,0.3706768111591173,162.69005241773658,438.9,9.532215562211817,60.0,512.0,2.6977678934729434,0.28504409687022175,3.951695456158361,7.96416535082632,1,1,1705503097.7580729,1706455578.2346575,exfiltration,dns_tunneling,65,Possible Exfiltration,"high_entropy, very_high_entropy, high_burstiness, suspicious_port",exfiltration,1.0,1,-0.493771,Possible Exfiltration
192.168.249.164,167.222.177.37,62556,443,6,TCP,49565,48295874,2566.935218468292,19.309018647371932,18814.60570275649,974.3947140119036,380.26323682975186,40.0,1500.0,0.05178927102730338,0.005274006525848149,0.9953553646916145,7.981698322951076,1,1,1700357329.5240226,1709327845.4861555,exfiltration,https_upload,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, huge_transfer, very_long_duration, suspicious_port",exfiltration,1.0,1,-0.5154,Possible Exfiltration
192.168.94.160,206.94.128.12,61219,993,6,TCP,336,155651,115.27082963116993,2.9148744836407734,1350.3069293249107,463.2470238095238,143.3157446915417,40.0,1500.0,0.3430679453308629,0.43177478848358825,1.1432853798934153,4.487786186299459,0,0,1701985836.635313,1706268292.8440359,benign,benign,0,Benign,none,benign,1.0,0,-0.412778,Benign
192.168.89.167,120.18.250.57,50688,22,6,TCP,459,162876,118.10238994111049,3.886458184536923,1379.1084166985531,354.8496732026144,129.58872514619515,40.0,1500.0,0.2573036817889117,1.751202550009945,0.4976718347371216,5.23378243524218,1,0,1703827831.6278026,1709799787.7634838,benign,benign,0,Benign,none,benign,1.0,0,-0.397886,Benign
192.168.44.246,251.37.56.63,64985,53,17,UDP,35,7046,10.301184942327659,3.397667374768188,683.99898064619,201.31428571428572,20.765721137082515,60.0,512.0,0.29431956978079027,0.0286440260404007,1.6933600056394473,7.97585640571058,1,1,1707854405.6062768,1705674749.4400892,exfiltration,dns_tunneling,60,Possible Exfiltration,"high_entropy, very_high_entropy, suspicious_port",exfiltration,1.0,1,-0.493571,Possible Exfiltration
192.168.216.169,221.30.226.41,54301,80,6,TCP,114,142642,95.16266742536605,1.1979487658793049,1498.9281391452264,1251.2456140350878,126.48187386271915,40.0,1500.0,0.8347602405733864,0.5369021245362815,0.9488191574698018,6.481884747673037,1,0,1703446408.8651161,1705570059.9757066,benign,benign,0,Benign,none,benign,1.0,0,-0.386296,Benign
192.168.93.100,102.227.143.38,60944,993,6,TCP,152,34622,113.70479660392242,1.336794968548904,304.4902329019747,227.77631578947367,157.59090400789273,40.0,1500.0,0.7480578723942264,1.8142655674921075,0.6870213830989342,5.5847874944032,0,0,1703423624.3330007,1704081633.9777358,benign,benign,0,Benign,none,benign,1.0,0,-0.418251,Benign
192.168.15.251,23.19.8.34,57800,80,6,TCP,68,66566,14.422074505865107,4.714994363144224,4615.5634526038,978.9117647058823,178.2696628554535,40.0,1500.0,0.2120893309686045,1.5490599919340955,0.9832768108817169,3.249565869646959,1,0,1708821750.7032895,1706384680.4916956,benign,benign,0,Benign,none,benign,1.0,0,-0.404881,Benign
192.168.178.219,218.202.128.26,49205,587,6,TCP,474,148394,12.562765465604977,37.7305459771372,11812.20810069894,313.0675105485232,225.64410588121905,40.0,1500.0,0.026503724610980967,0.04725704906931093,1.4709144871901916,6.16390651807314,0,0,1703771446.803557,1707193128.8631191,benign,benign,0,Benign,none,benign,0.97,1,-0.454424,Suspicious
192.168.11.189,173.234.189.93,65002,25,6,TCP,98,152027,56.01185323720683,1.7496296647242842,2714.1933575412118,1551.295918367347,104.48935386006406,40.0,1500.0,0.5715495228286411,0.741548952363703,0.757378135786131,3.5400132222364173,1,0,1701299215.0533547,1704757078.628998,benign,benign,0,Benign,none,benign,1.0,0,-0.405027,Benign
192.168.189.118,67.108.171.52,63699,443,6,TCP,218,1816932,84885.17858887571,0.00256817507630913,21.40458476031422,8334.550458715596,26.128793755011184,40.0,200.0,389.38155315998034,14.043012282147895,1.3095544882088888,7.925898425229442,1,1,1701226117.1400654,1700781006.2499301,suspicious,slow_exfil,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, very_long_duration, suspicious_port",suspicious,0.98,1,-0.622021,Suspicious
192.168.70.71,72.72.171.232,64065,3306,6,TCP,334,182659,15.53224278695835,21.503655626632565,11759.98872187149,546.8832335329341,68.73149829801393,40.0,1500.0,0.04650372091903698,1.0846159908664876,1.081947541740805,3.4852907368169683,1,0,1706100604.8288717,1702551080.8801339,benign,benign,0,Benign,none,benign,1.0,0,-0.426658,Benign
192.168.190.15,160.241.194.102,50125,8080,6,TCP,308,187773,20.384298852987175,15.109668584694282,9211.648698551297,609.6525974025974,207.58554708001043,40.0,1500.0,0.0661827884837246,0.3846504016607597,0.34564714521072293,3.6831493543652947,1,0,1708119882.0151055,1702647132.0945315,benign,benign,0,Benign,none,benign,1.0,0,-0.437073,Benign
192.168.132.7,4.242.135.120,50796,443,6,TCP,42286,23622444,3168.591448407539,13.345362028686901,7455.18770236917,558.6351038168661,149.00062700726363,40.0,1500.0,0.07493239957450548,0.0024470123296728343,0.8042297883547858,7.981368149029707,1,1,1708760258.3604841,1702888053.5555782,exfiltration,https_upload,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, huge_transfer, very_long_duration, suspicious_port",exfiltration,1.0,1,-0.454785,Possible Exfiltration
192.168.124.206,85.205.62.102,64104,993,6,TCP,162,65759,65.35036276094034,2.4789456883753793,1006.2530217399787,405.91975308641975,277.9236048545668,40.0,1500.0,0.4033973009934589,1.686802448638196,1.469486203070386,5.212708750402018,0,0,1707646672.28562,1707625916.43445,benign,benign,0,Benign,none,benign,1.0,0,-0.433535,Benign
192.168.109.25,176.21.148.94,57354,443,6,TCP,620,1884873,30993.542801988722,0.020004166802132,60.8150224077983,3040.117741935484,21.55989287113884,40.0,200.0,49.98958516449794,13.24554415478578,2.5411987832169167,7.9104163332087785,1,1,1701612498.0742571,1706729971.876792,suspicious,slow_exfil,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, very_long_duration, high_burstiness, suspicious_port",suspicious,1.0,1,-0.499634,Suspicious
192.168.60.1,150.248.10.105,59999,53,17,UDP,35,7385,12.758902126631234,2.743182732544492,578.8115565668878,211.0,22.815302927343463,60.0,512.0,0.3645400607608924,0.3061488397007679,2.2549665307799724,7.968903109064829,1,1,1700999778.7865596,1708273627.4021366,exfiltration,dns_tunneling,65,Possible Exfiltration,"high_entropy, very_high_entropy, high_burstiness, suspicious_port",exfiltration,1.0,1,-0.455492,Possible Exfiltration
192.168.235.196,53.170.185.85,61246,80,6,TCP,361,186260,78.94701557201293,4.5726871039312105,2359.3038780560314,515.9556786703602,231.13432265048917,40.0,1500.0,0.21868979382829065,0.5417993468794413,0.6098688248808756,4.465129052766328,1,0,1703144399.8020427,1701576182.9902964,benign,benign,0,Benign,none,benign,1.0,0,-0.383815,Benign
192.168.194.127,143.54.34.201,57662,443,6,TCP,41751,39119796,2820.3396032700653,14.803536408023866,13870.597694916683,936.9786591937917,168.06788650208864,40.0,1500.0,0.06755142639146525,0.00016653695440154464,0.8483520653764887,7.980455674886782,1,1,1707327800.3921833,1702610632.7211156,exfiltration,https_upload,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, huge_transfer, very_long_duration, suspicious_port",exfiltration,1.0,1,-0.456649,Possible Exfiltration
192.168.138.20,38.195.98.201,61237,53,17,UDP,51,3678,27.1808181678301,1.8763232101806682,135.3160150400882,72.11764705882354,28.365106224883178,60.0,512.0,0.5329572189770608,0.22297478745856297,1.8334700363544332,7.948604235147268,1,1,1700107000.0801952,1705315188.1187081,exfiltration,dns_tunneling,60,Possible Exfiltration,"high_entropy, very_high_entropy, suspicious_port",exfiltration,1.0,1,-0.462855,Possible Exfiltration
192.168.230.207,146.252.195.194,55653,443,6,TCP,26700,42891967,1157.4696470434542,23.067559540935086,37056.66676405704,1606.440711610487,473.2435331849942,40.0,1500.0,0.04335092311024173,0.007229057498175719,0.4382916931732389,7.979785332221686,1,1,1705501855.3986607,1702718362.643265,exfiltration,https_upload,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, huge_transfer, long_duration, suspicious_port",exfiltration,1.0,1,-0.490128,Possible Exfiltration
192.168.127.125,215.92.253.205,52820,5432,6,TCP,116,30776,108.69596443118208,1.0671969341919982,283.1383866094219,265.3103448275862,93.1987999334019,40.0,1500.0,0.93703417613088,0.5016157403770446,0.46801986502369564,5.646326016994985,1,0,1709935225.2314584,1709902781.9276602,benign,benign,0,Benign,none,benign,1.0,0,-0.397234,Benign
192.168.23.142,202.77.153.8,54845,993,6,TCP,41,133746,76.1698512168709,0.5382707113771924,1755.8915747281458,3262.0975609756097,72.22955511766347,40.0,1500.0,1.857801249191973,0.8176487588055478,1.2947643025754325,4.937527902302985,0,0,1702339394.8586533,1700583099.1458309,benign,benign,0,Benign,none,benign,1.0,0,-0.435094,Benign
192.168.39.1,72.16.143.64,62126,443,6,TCP,122,170951,38.70585673676814,3.1519777699199625,4416.6700962753075,1401.2377049180327,237.30899171895695,40.0,1500.0,0.3172611207931815,0.8773341309098016,0.7667602320214159,6.060100278517826,1,0,1706745974.7697902,1708146391.6057568,benign,benign,0,Benign,none,benign,1.0,0,-0.388787,Benign
192.168.52.86,60.154.75.167,64467,3306,6,TCP,241,157601,36.16542971593721,6.663822382118614,4357.7803786069535,653.9460580912863,17.090743855784314,40.0,1500.0,0.15006402371758176,0.4410956244134471,1.0966849348240102,5.695675897382493,1,0,1705635232.3696954,1704956069.0236707,benign,benign,0,Benign,none,benign,1.0,0,-0.405929,Benign
192.168.172.130,147.215.206.23,55625,53,17,UDP,13,6885,8.480328102950931,1.532959555595065,811.8789646363094,529.6153846153846,20.924759537358742,60.0,512.0,0.6523329309962255,0.08351166058381024,2.81237261433325,7.9715177802133015,1,1,1700141087.5928452,1707799294.471754,exfiltration,dns_tunneling,65,Possible Exfiltration,"high_entropy, very_high_entropy, high_burstiness, suspicious_port",exfiltration,1.0,1,-0.475516,Possible Exfiltration
192.168.122.85,125.142.119.245,64915,993,6,TCP,37,24176,61.887335748251424,0.597860605124618,390.645351067372,653.4054054054054,140.66717444425564,40.0,1500.0,1.6726306958986872,0.36258797621385863,0.40368257192810364,6.225897444831496,0,0,1700005681.2925894,1704319491.7653744,benign,benign,0,Benign,none,benign,1.0,0,-0.429447,Benign
192.168.23.223,106.136.42.158,52139,587,6,TCP,289,1000,15.23792796246639,18.965833196734895,65.62572040392698,3.4602076124567476,24.650711947881494,40.0,1500.0,0.05272639433379374,1.1895406501728378,0.5126572704838682,6.140557699139327,0,0,1706636210.4666035,1708362454.2637103,benign,benign,0,Benign,none,benign,0.975,0,-0.432838,Benign
192.168.52.78,191.55.115.175,59808,3306,6,TCP,323,168445,9.338582584335803,34.58769005713869,18037.533906113706,521.501547987616,95.55557052659466,40.0,1500.0,0.02891202038494057,1.1380987769632538,0.5057677593892881,5.677585418123151,1,0,1705542855.8572643,1706218623.837816,benign,benign,0,Benign,none,benign,1.0,0,-0.403399,Benign
192.168.132.102,112.174.138.6,57986,587,6,TCP,155,190593,38.46573448974516,4.029560388124722,4954.87743905713,1229.6322580645162,263.7812078635284,40.0,1500.0,0.2481660289660978,1.2208446614220583,0.7215200409543668,6.416449367420977,0,0,1709359374.9943573,1708539849.3780706,benign,benign,0,Benign,none,benign,1.0,0,-0.420058,Benign
192.168.221.130,102.193.18.167,64637,8443,6,TCP,4375,1444920,122.67397821866658,35.663635137042306,11778.537070220611,330.2674285714286,183.2684928119621,40.0,1500.0,0.02803976644998093,0.05863474961256286,2.6704617213128907,7.960335912064802,1,1,1705572788.4006863,1704272465.009555,exfiltration,covert_high_entropy,90,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, high_burstiness, suspicious_port",exfiltration,1.0,0,-0.441368,Possible Exfiltration
192.168.159.112,25.249.247.23,61971,8443,6,TCP,4455,4933882,391.53489921230783,11.378296057292964,12601.384984904314,1107.4931537598204,165.0931495880415,40.0,1500.0,0.08788662159647763,0.08276146943824159,2.1842093497233868,7.967434976550177,1,1,1701389312.6008487,1708397256.5420547,exfiltration,covert_high_entropy,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, long_duration, high_burstiness, suspicious_port",exfiltration,1.0,0,-0.415003,Possible Exfiltration
192.168.31.31,121.149.9.174,58072,443,6,TCP,213,197328,102.065536166102,2.0868944405814185,1933.346038361738,926.4225352112676,141.7522089341065,40.0,1500.0,0.47918092096761505,1.650973622881446,0.5135026354817258,5.229758593969226,0,0,1704585480.8179855,1704423198.1911867,benign,benign,0,Benign,none,benign,1.0,0,-0.411567,Benign
192.168.35.80,28.169.171.31,53759,25,6,TCP,413,72862,107.5403310130536,3.8404196463731237,677.5318553850813,176.42130750605327,201.2325640606515,40.0,1500.0,0.26038821068535983,1.4542622339594784,1.17610648868472,4.939126502386673,0,0,1709160118.451376,1702302222.691991,benign,benign,0,Benign,none,benign,1.0,0,-0.414871,Benign
192.168.114.40,206.186.14.49,49410,993,6,TCP,270,40516,75.60512123072208,3.571186655147981,535.8896241480578,150.05925925925925,215.87236221157812,40.0,1500.0,0.2800189675211929,1.960429365012465,0.9561610483678974,5.978958849166773,0,0,1700545003.149913,1706163118.7082822,benign,benign,0,Benign,none,benign,1.0,0,-0.42765,Benign
192.168.144.121,118.172.133.185,61667,443,6,TCP,308,104205,20.56324357809373,14.978181765454362,5067.537113211597,338.3279220779221,241.7809677884993,40.0,1500.0,0.06676377785095367,0.9848142779352829,0.9394308181316572,5.003506799118474,0,0,1701197335.8850112,1701171053.8142157,benign,benign,0,Benign,none,benign,1.0,0,-0.395941,Benign
192.168.253.108,79.195.174.37,60708,80,6,TCP,183,101760,115.01191741630768,1.5911394585101684,884.7778759453264,556.0655737704918,122.47409159745843,40.0,1500.0,0.6284804230399327,1.2821363805377326,0.11501870296594674,5.70236711974105,1,0,1705250883.0296726,1701637609.2211487,benign,benign,0,Benign,none,benign,1.0,0,-0.394476,Benign
192.168.77.228,60.137.194.15,64388,993,6,TCP,67,73226,52.66421599921582,1.2722110968289673,1390.431787707432,1092.9253731343283,154.4002373087774,40.0,1500.0,0.7860330746151615,1.2863538482583243,1.3140411872493885,4.29245494469339,1,0,1706135164.8472984,1708897800.4700766,benign,benign,0,Benign,none,benign,1.0,0,-0.401733,Benign
192.168.72.185,222.17.7.238,57678,80,6,TCP,397,176265,100.52764581386306,3.949162409861711,1753.3982674414974,443.992443324937,144.4659572576353,40.0,1500.0,0.25321825142030996,1.380563412387341,0.32874838020923625,4.0632881644348045,1,0,1703767340.0787487,1706187186.1114023,benign,benign,0,Benign,none,benign,1.0,0,-0.39032,Benign
192.168.41.110,205.58.195.183,63940,8080,6,TCP,308,154200,78.38649428388801,3.9292483075532565,1967.175613716598,500.64935064935065,281.6342106408867,40.0,1500.0,0.25450160481781825,0.3766192544939169,0.25023730796552857,5.354986881397127,0,0,1704976477.0236537,1705195533.6419196,benign,benign,0,Benign,none,benign,1.0,0,-0.445168,Benign
192.168.128.201,216.136.11.125,52125,5432,6,TCP,198,160659,38.16575172327641,5.1878972916769355,4209.507025169317,811.4090909090909,78.65601262027485,40.0,1500.0,0.19275632183472932,0.49952576408859145,0.8997257124398818,6.06251729782113,1,0,1700492541.199276,1703736165.2910829,benign,benign,0,Benign,none,benign,1.0,0,-0.390234,Benign
192.168.64.6,239.130.102.236,52833,443,6,TCP,134,127351,32.903385898696115,4.072529204519044,3870.4527367515275,950.3805970149253,255.53460464739064,40.0,1500.0,0.24554765596041878,0.7989914100129232,0.1491635355535332,3.472633336196826,0,0,1706392503.4035616,1707829059.8848689,benign,benign,0,Benign,none,benign,1.0,0,-0.43217,Benign
192.168.68.209,140.137.116.208,49863,443,6,TCP,172,7160,17.632179541220296,9.754891594536028,406.07571986556957,41.627906976744185,124.39964020223879,40.0,1500.0,0.10251267175128079,1.4758573146566394,0.46043274305354864,6.012803407671877,0,0,1707523289.1443355,1705041794.78632,benign,benign,0,Benign,none,benign,1.0,0,-0.421823,Benign
192.168.254.75,98.202.31.83,54330,53,17,UDP,23,4875,10.313039498557863,2.2301863580776775,472.7025432882034,211.95652173913044,19.33835609001743,60.0,512.0,0.44839302167642886,0.20180865671918574,3.5717042224230524,7.960549124228859,1,1,1706822062.9542048,1702134513.7677562,exfiltration,dns_tunneling,65,Possible Exfiltration,"high_entropy, very_high_entropy, high_burstiness, suspicious_port",exfiltration,1.0,1,-0.452433,Possible Exfiltration
192.168.253.130,121.234.107.247,50246,8080,6,TCP,255,6489,52.405732045767344,4.865879934227454,123.82233291451746,25.44705882352941,181.95742303338866,40.0,1500.0,0.2055126746892837,0.4567075766741417,0.9926525723206697,4.701982144347037,1,0,1709813871.01253,1704690078.6173043,benign,benign,0,Benign,none,benign,1.0,0,-0.415644,Benign
192.168.100.203,97.13.230.60,50821,993,6,TCP,329,22034,103.85613120119899,3.16784378731221,212.1588754092317,66.9726443768997,258.8563383411987,40.0,1500.0,0.3156721313106352,0.009995749754378586,0.8204810789628897,5.588010139667785,1,0,1706772873.993644,1700296173.672519,benign,benign,0,Benign,none,benign,0.995,0,-0.405971,Benign
192.168.247.201,48.130.73.51,64951,443,6,TCP,223,158609,7.583429312757483,29.40622122300931,20915.207811481094,711.2511210762332,37.342955511522035,40.0,1500.0,0.0340064094742488,1.7347387779618615,1.090981452162027,4.0872896477837894,1,0,1709758975.403679,1708421547.7521777,benign,benign,0,Benign,none,benign,1.0,0,-0.424811,Benign
192.168.97.209,174.82.225.35,60140,53,17,UDP,46,3284,9.303979284883523,4.944121068147442,352.96725190861304,71.3913043478261,28.020832393127254,60.0,512.0,0.20226041923659832,0.01415562361597488,1.6403588516910361,7.951595425426196,1,1,1704170449.3258507,1706759662.0823572,exfiltration,dns_tunneling,60,Possible Exfiltration,"high_entropy, very_high_entropy, suspicious_port",exfiltration,1.0,1,-0.475643,Possible Exfiltration
192.168.234.100,47.222.242.247,64809,443,6,TCP,427,164656,78.42824368498026,5.444467196219701,2099.447753303867,385.6112412177986,65.76719692018858,40.0,1500.0,0.18367270183836126,0.44237504449665915,1.0185034307330887,4.570553275204377,1,0,1702890835.816382,1707347272.1128478,benign,benign,0,Benign,none,benign,1.0,0,-0.397157,Benign
192.168.120.158,152.219.115.14,62804,443,6,TCP,1151,686005,57005.369625893894,0.02019108037635062,12.034041784168904,596.007819287576,48.43103570985472,40.0,200.0,49.52681983135873,46.473565066875956,3.379753878654062,7.899930611316417,1,1,1703794937.2919676,1706346066.8212824,suspicious,slow_exfil,85,Possible Exfiltration,"high_entropy, very_high_entropy, very_long_duration, high_burstiness, suspicious_port",suspicious,1.0,1,-0.522648,Suspicious
192.168.134.82,40.65.130.71,58789,443,6,TCP,16819,8722302,2262.4161475521882,7.434087675778502,3855.3039896913124,518.5981330637969,310.2890060763646,40.0,1500.0,0.13451549720864428,0.008631615373939106,0.5583965360933187,7.98068568895876,1,1,1700317252.0516493,1702832907.1700451,exfiltration,https_upload,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, very_long_duration, suspicious_port",exfiltration,1.0,0,-0.421122,Possible Exfiltration
192.168.62.10,238.19.225.1,61887,8080,6,TCP,266,107066,29.816284399839525,8.921299395756758,3590.856545511628,402.50375939849624,160.12184117344142,40.0,1500.0,0.11209129473623881,0.981725223108232,0.8416439326554971,3.5643892199817344,0,0,1704345630.846977,1701317574.2167654,benign,benign,0,Benign,none,benign,1.0,0,-0.425799,Benign
192.168.186.80,17.188.229.4,56306,8080,6,TCP,40,14597,40.10226355978048,0.9974499304851449,363.9944158822915,364.925,258.39892683662185,40.0,1500.0,1.002556588994512,0.7451508848099049,0.3150580586848887,3.605480558170578,1,0,1706008404.0794508,1701196760.861772,benign,benign,0,Benign,none,benign,1.0,0,-0.431163,Benign
192.168.63.186,81.173.3.183,62537,443,6,TCP,8704,35055530,881.6996945946921,9.871841913250448,39759.03611502854,4027.51953125,397.7474050370927,40.0,1500.0,0.1012982185885446,0.003270514097780469,0.8168683951777784,7.9824764671802235,1,1,1703281798.959575,1700268775.6574888,exfiltration,https_upload,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, huge_transfer, long_duration, suspicious_port",exfiltration,1.0,1,-0.473726,Possible Exfiltration
192.168.130.127,102.236.190.231,62683,9001,6,TCP,3808,1037544,507.566773476918,7.502461151888564,2044.1527188484947,272.4642857142857,230.96411339399458,40.0,1500.0,0.13328959387524106,0.019751832137728645,2.231859196955483,7.963604100390906,1,1,1707059720.9581661,1704946567.314029,exfiltration,covert_high_entropy,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, long_duration, high_burstiness, suspicious_port",exfiltration,1.0,0,-0.409525,Possible Exfiltration
192.168.102.168,48.213.251.37,62558,5432,6,TCP,304,183101,55.807045697392866,5.447340854565286,3280.9656506965734,602.3059210526316,225.06824349213943,40.0,1500.0,0.1835758082151081,0.938049834730891,0.31402797097687035,4.861601319711238,1,0,1703413870.6738172,1700501119.9077086,benign,benign,0,Benign,none,benign,1.0,0,-0.396485,Benign
192.168.215.219,26.6.244.64,56137,53,17,UDP,43,7403,10.56992300462596,4.068146946877562,700.3835313426648,172.1627906976744,25.519484426029162,60.0,512.0,0.24581216289827812,0.294889418383235,2.7842963529176346,7.977027669910606,1,1,1705544498.8199654,1702524520.4884984,exfiltration,dns_tunneling,65,Possible Exfiltration,"high_entropy, very_high_entropy, high_burstiness, suspicious_port",exfiltration,1.0,1,-0.456297,Possible Exfiltration
192.168.135.19,73.45.186.9,52467,25,6,TCP,326,97952,96.52897543536982,3.377224284518286,1014.7419420771016,300.46625766871165,211.49145735736448,40.0,1500.0,0.2961011516422387,1.7215774175834622,0.2849439722221615,5.215211702436672,1,0,1700950957.4822993,1707257182.7591038,benign,benign,0,Benign,none,benign,1.0,0,-0.389569,Benign
192.168.204.97,89.58.5.134,65116,443,6,TCP,1596,1236096,11603.125639974136,0.13754914404284238,106.53129495913615,774.4962406015038,35.60116208091156,40.0,200.0,7.270128847101589,19.9671821816864,4.724621581774933,7.915187733312759,1,1,1700910202.2060268,1703442433.542823,suspicious,slow_exfil,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, very_long_duration, high_burstiness, suspicious_port",suspicious,0.955,1,-0.520364,Suspicious
192.168.127.97,245.139.47.161,61817,53,17,UDP,38,7976,8.403160317625352,4.522108178787956,949.1667061582299,209.89473684210526,5.141852708990209,60.0,512.0,0.2211357978322461,0.3180189523853148,3.131694941747649,7.974758355874416,1,1,1707537062.094507,1709259624.2502115,exfiltration,dns_tunneling,65,Possible Exfiltration,"high_entropy, very_high_entropy, high_burstiness, suspicious_port",exfiltration,1.0,1,-0.472974,Possible Exfiltration
192.168.218.51,24.134.247.187,61621,22,6,TCP,387,18032,52.671023985848755,7.347493378977712,342.35142276415013,46.594315245478036,237.9586485303166,40.0,1500.0,0.1361008371727358,0.25709915171841624,0.730540313053794,5.440788101707774,1,0,1709267649.888486,1706438669.9587955,benign,benign,0,Benign,none,benign,0.995,0,-0.390897,Benign
192.168.215.71,46.189.61.185,50449,443,6,TCP,352,1077654,59432.13414737957,0.00592272185829827,18.132513924666377,3061.5170454545455,27.924515747844865,40.0,200.0,168.84129019141923,36.741236266256514,3.0859108252003438,7.904188306148753,1,1,1700845769.1153862,1708385767.4558678,suspicious,slow_exfil,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, very_long_duration, high_burstiness, suspicious_port",suspicious,1.0,1,-0.565437,Suspicious
192.168.29.104,31.51.216.244,61509,80,6,TCP,51,139944,12.897280725066379,3.9543219293412344,10850.659374112347,2744.0,247.744568889027,40.0,1500.0,0.25288785735424274,1.0525949932451557,1.4953480961268149,5.1684923970860925,0,0,1704012649.6418612,1703239375.4087548,benign,benign,0,Benign,none,benign,0.98,0,-0.440136,Benign
192.168.86.243,243.232.141.84,51330,443,6,TCP,256,935651,52859.828769828826,0.004842997148453097,17.70060595682535,3654.88671875,38.6951167182668,40.0,200.0,206.48370613214385,55.803395792614495,1.1439735553876473,7.913667391029647,1,1,1705227017.8506463,1704075588.8102992,suspicious,slow_exfil,80,Possible Exfiltration,"high_entropy, very_high_entropy, very_long_duration, suspicious_port",suspicious,0.995,1,-0.585312,Suspicious
192.168.0.59,75.96.248.244,60139,443,6,TCP,8250,39427657,1986.7556193286196,4.152498636338528,19845.247506245236,4779.109939393939,145.33051972925315,40.0,1500.0,0.24081886294892357,0.007934519259982765,1.1082770216042994,7.983328579425984,1,1,1704872711.7073731,1701561913.3068259,exfiltration,https_upload,100,Possible Exfiltration,"high_entropy, very_high_entropy, large_transfer, huge_transfer, very_long_duration, suspicious_port",exfiltration,1.0,1,-0.460145,Possible Exfiltration
192.168.121.121,16.87.55.120,58748,3306,6,TCP,445,167999,56.400013275077924,7.890069064870892,2978.704972649989,377.52584269662924,66.6910877787812,40.0,1500.0,0.12674160286534364,1.3593744914087067,0.3997292050714083,6.274396803449292,1,0,1702069851.5964084,1704227372.9005287,benign,benign,0,Benign,none,benign,1.0,0,-0.391454,Benign
192.168.180.94,24.195.47.96,65207,25,6,TCP,23,1074,106.0986439069044,0.21677939654140357,10.12265529936815,46.69565217391305,142.98258631296204,40.0,1500.0,4.612984517691496,1.5683778157344745,0.9909716789508876,3.6059474624787615,1,0,1701451302.5466504,1709460250.2623131,benign,benign,0,Benign,none,benign,0.96,0,-0.446559,Benign
192.168.237.48,207.8.39.28,60722,443,6,TCP,160,142369,110.25959499174664,1.4511208753485503,1291.2164243906109,889.80625,80.07528353433487,40.0,1500.0,0.6891224686984165,1.138854888810923,0.9262735358725765,3.032409236373932,1,0,1708494353.3308978,1700047523.6659296,benign,benign,0,Benign,none,benign,1.0,0,-0.408238,Benign
192.168.86.135,216.12.112.105,61917,4444,6,TCP,1923,699484,630.2962220945078,3.0509464162894218,1109.7702563971866,363.746229849194,85.9379673615263,40.0,1500.0,0.3277671461749911,0.09976746884444881,2.367332235977507,7.957826020009257,1,1,1709556489.3320115,1707425066.013129,exfiltration,covert_high_entropy,75,Possible Exfiltration,"high_entropy, very_high_entropy, long_duration, high_burstiness, suspicious_port",exfiltration,0.995,0,-0.401992,Possible Exfiltration
192.168.54.145,247.40.27.239,64991,993,6,TCP,184,19218,88.01863847155231,2.090466328440981,218.34011902162374,104.44565217391305,191.72537313226965,40.0,1500.0,0.47836216560626255,0.6531504859659495,0.998185856350093,3.112521807309976,0,0,1704122585.9646409,1707596451.6789553,benign,benign,0,Benign,none,benign,1.0,0,-0.429721,Benign
192.168.171.125,112.238.41.145,58035,3306,6,TCP,234,4756,9.936772690693402,23.548893316152846,478.62622483599546,20.324786324786324,87.42294229664914,40.0,1500.0,0.04246484055851881,0.6638064256877618,0.8289413634601528,4.7033041579335615,0,0,1704389114.6030505,1700216130.5208216,benign,benign,0,Benign,none,benign,1.0,0,-0.41854,Benign
